tweet_id,createdAt,topics,tweet_text_anger,tweet_text_fear,tweet_text_joy,tweet_text_sadness,tweet_text_disgust,tweet_text_surprise,tweet_text_dominant_emotion,total_engagement
1900757357451174017,Sat Mar 15 03:54:03 +0000 2025,5.0,0.006388968322426,0.0009849783964455,0.9816769361495972,0.0021950984373688,0.0,0.0015194889856502,joy,23176875
1900743271283888555,Sat Mar 15 02:58:04 +0000 2025,5.0,0.7751239538192749,0.0267740823328495,0.1616043299436569,0.0240692235529422,0.0,0.0069488058798015,anger,122036766
1900487304847688125,Fri Mar 14 10:00:57 +0000 2025,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,48114414
1900421020307091780,Fri Mar 14 05:37:34 +0000 2025,5.0,0.143587440252304,0.4958620965480804,0.2036624252796173,0.0627821311354637,0.0,0.0653199777007103,fear,21571035
1900283021582098559,Thu Mar 13 20:29:12 +0000 2025,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,21443468
1899283682851975342,Tue Mar 11 02:18:11 +0000 2025,5.0,0.0278577599674463,0.0131788104772567,0.9339149594306946,0.0066414414905011,0.0,0.0056445491500198,joy,11263062
1898596842335588384,Sun Mar 09 04:48:56 +0000 2025,5.0,0.000900886952877,0.0004909322597086,0.9960320591926576,0.0012015481479465,0.0,0.0004934532917104,joy,104656805
1897651493030727918,Thu Mar 06 14:12:27 +0000 2025,5.0,0.9448662996292114,0.0150531344115734,0.0243760086596012,0.0132986223325133,0.0,0.0013083472149446,anger,28158891
1896995745280266333,Tue Mar 04 18:46:44 +0000 2025,30.0,0.5243321657180786,0.0081593645736575,0.4202810823917389,0.0268674977123737,0.0,0.0033140296582132,anger,57225579
1896989474040766786,Tue Mar 04 18:21:49 +0000 2025,30.0,0.4397833347320556,0.0150464847683906,0.5145152807235718,0.0208736006170511,0.0,0.0050318236462771,joy,11355667
1896975177264848999,Tue Mar 04 17:25:01 +0000 2025,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,11599715
1896959865815445887,Tue Mar 04 16:24:10 +0000 2025,24.0,0.7335449457168579,0.0020778011530637,0.003821400925517,0.2582343518733978,0.0,0.0010222005657851,anger,44112117
1896699910550147242,Mon Mar 03 23:11:12 +0000 2025,5.0,0.0006138307508081,0.0002131678775185,0.9976420998573304,0.0003311740874778,0.0,0.0005280393525026,joy,21927943
1896299067501887936,Sun Mar 02 20:38:23 +0000 2025,5.0,0.5549722909927368,0.0252454224973917,0.3128491938114166,0.0944906398653984,0.0,0.0052770730108022,anger,28104665
1896239972195438598,Sun Mar 02 16:43:34 +0000 2025,5.0,0.0006507700309157,0.000693634035997,0.9953078627586364,0.0021634951699525,0.0,0.0005891868495382,joy,45209947
1895496983026282999,Fri Feb 28 15:31:12 +0000 2025,24.0,0.017912371084094,0.0028638895601034,0.9623324871063232,0.0057401629164814,0.0,0.0026514718774706,joy,9233177
1894767144153333829,Wed Feb 26 15:11:04 +0000 2025,30.0,0.0051248269155621,0.0015017606783658,0.0150665184482932,0.0031890510581433,0.0,0.0009389984188601,joy,41970335
1894748351884648534,Wed Feb 26 13:56:24 +0000 2025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,19122840
1894746675589120272,Wed Feb 26 13:49:44 +0000 2025,24.0,0.8504393696784973,0.0425165370106697,0.0880935043096542,0.0120647577568888,0.0,0.0035297814756631,anger,19267483
1894548030306541882,Wed Feb 26 00:40:24 +0000 2025,24.0,0.9635835886001588,0.0120266871526837,0.0177168790251016,0.001648444449529,0.0,0.0031353959348052,anger,51819169
1894529801903395062,Tue Feb 25 23:27:58 +0000 2025,24.0,0.0012354691280052,0.0004650696646422,0.9939751029014589,0.0033842076081782,0.0,0.0003490429662633,joy,9975405
1894509750517113155,Tue Feb 25 22:08:17 +0000 2025,30.0,0.00022249839094,0.000168970436789,0.9981330037117004,0.0003568177344277,0.0,0.0002188296202803,joy,10138032
1894228014533427648,Tue Feb 25 03:28:46 +0000 2025,30.0,0.0392426997423172,0.0024140472523868,0.9250891804695128,0.0133975995704531,0.0,0.0071611171588301,joy,4971517
1894180052822364526,Tue Feb 25 00:18:11 +0000 2025,5.0,0.0026546807494014,0.0002886318252421,0.9501725435256958,0.0044787894003093,0.0,0.0008673727861605,joy,5178056
1893985950264660360,Mon Feb 24 11:26:53 +0000 2025,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,26759318
1893665797056176412,Sun Feb 23 14:14:43 +0000 2025,5.0,0.7802240252494812,0.048795111477375,0.1034872084856033,0.0567528568208217,0.0,0.0040396000258624,anger,9035267
1893227306199531761,Sat Feb 22 09:12:18 +0000 2025,24.0,0.3008768260478973,0.0091387787833809,0.6124811172485352,0.0650141164660453,0.0,0.0050107380375266,joy,11706168
1893086348019429693,Fri Feb 21 23:52:11 +0000 2025,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,4709377
1892578979762074052,Thu Feb 20 14:16:05 +0000 2025,24.0,0.0075304610654711,0.0036603834014385,0.9760743975639344,0.0095443623140454,0.0,0.0019565771799534,joy,4135612
1892149043544965446,Wed Feb 19 09:47:41 +0000 2025,24.0,0.3723925948143005,0.0192004442214965,0.5706890225410461,0.0277343969792127,0.0,0.0048278081230819,joy,9736359
1891633511099986358,Mon Feb 17 23:39:08 +0000 2025,5.0,0.0049002012237906,0.009357625618577,0.7898954749107361,0.0018462580628693,0.0,0.1907116472721099,joy,6120164
1891350795452654076,Mon Feb 17 04:55:43 +0000 2025,5.0,0.0717970579862594,0.0058586280792951,0.8762016892433167,0.0289173647761344,0.0,0.0015583580825477,joy,98096717
1890883336500924460,Sat Feb 15 21:58:12 +0000 2025,30.0,0.0156382918357849,0.0012998005840927,0.9736362099647522,0.0042541502043604,0.0,0.0032766403164714,joy,29832552
1889960732567236829,Thu Feb 13 08:52:07 +0000 2025,24.0,0.877165675163269,0.0033351576421409,0.0617838837206363,0.0481995679438114,0.0,0.001121926237829,anger,13452555
1889899715292197072,Thu Feb 13 04:49:39 +0000 2025,24.0,0.0594239309430122,0.0111018633469939,0.7554495334625244,0.1672920137643814,0.0,0.0026490837335586,joy,16118130
1889559782928822477,Wed Feb 12 06:18:53 +0000 2025,5.0,0.0003716205828823,0.0001635005319258,0.9983489513397216,0.0003438841958995,0.0,0.000315095676342,joy,12727505
1889525912305119686,Wed Feb 12 04:04:17 +0000 2025,24.0,0.4722107648849487,0.0049964594654738,0.5058254599571228,0.0043774498626589,0.0,0.0043947547674179,joy,14974130
1889376006521111007,Tue Feb 11 18:08:37 +0000 2025,30.0,0.9956099390983582,0.0008114736992865,0.0003608565311878,0.0025815630797296,0.0,0.000264976901235,anger,16439234
1888861416037241228,Mon Feb 10 08:03:49 +0000 2025,24.0,0.558354914188385,0.0061560543254017,0.2278373390436172,0.1933312565088272,0.0,0.0041846632957458,anger,24020355
1888836488877523452,Mon Feb 10 06:24:46 +0000 2025,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,3079178
1888834160506151423,Mon Feb 10 06:15:31 +0000 2025,24.0,0.0342817604541778,0.0022620186209678,0.9348605871200562,0.0057993805967271,0.0,0.0032454277388751,joy,13196877
1888487042939519458,Sun Feb 09 07:16:12 +0000 2025,24.0,0.0082785487174987,0.0019823650363832,0.9838790893554688,0.003301701741293,0.0,0.0012200133642181,joy,9348495
1888485948121366871,Sun Feb 09 07:11:51 +0000 2025,24.0,0.9845440983772278,0.0020837627816945,0.0014955592341721,0.0109472293406724,0.0,0.0003728086594492,anger,21252116
1888485025307296097,Sun Feb 09 07:08:11 +0000 2025,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,17113828
1888484943510307108,Sun Feb 09 07:07:51 +0000 2025,24.0,0.0589452236890792,0.0060131317004561,0.9142112731933594,0.0133613925427198,0.0,0.0028080802876502,joy,28062250
1888472397809955106,Sun Feb 09 06:18:00 +0000 2025,5.0,0.0049002012237906,0.009357625618577,0.7898954749107361,0.0018462580628693,0.0,0.1907116472721099,joy,8875358
1888080228334879042,Sat Feb 08 04:19:39 +0000 2025,24.0,0.1027912944555282,0.4322802722454071,0.3623525202274322,0.0148289138451218,0.0,0.0762161239981651,fear,20399414
1888039257475784951,Sat Feb 08 01:36:51 +0000 2025,24.0,0.017912371084094,0.0028638895601034,0.9623324871063232,0.0057401629164814,0.0,0.0026514718774706,joy,8886406
1888022189984858476,Sat Feb 08 00:29:02 +0000 2025,5.0,0.0122138541191816,0.0020934036001563,0.9558970332145692,0.0247965920716524,0.0,0.0027193040587008,joy,18392414
1887971689817940218,Fri Feb 07 21:08:22 +0000 2025,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,9077377
1887860217649533186,Fri Feb 07 13:45:25 +0000 2025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,21207112
1887690091524657437,Fri Feb 07 02:29:24 +0000 2025,30.0,0.1272717863321304,0.3411661088466644,0.0755002275109291,0.3172497451305389,0.0,0.0187741760164499,fear,59102075
1887535341684338942,Thu Feb 06 16:14:28 +0000 2025,5.0,0.0049002012237906,0.009357625618577,0.7898954749107361,0.0018462580628693,0.0,0.1907116472721099,joy,17206401
1887499547418456511,Thu Feb 06 13:52:14 +0000 2025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,30103584
1887228628028551386,Wed Feb 05 19:55:42 +0000 2025,5.0,0.2718786597251892,0.0180852357298135,0.5872033834457397,0.017132930457592,0.0,0.0623029582202434,joy,9336635
1887180154163609801,Wed Feb 05 16:43:05 +0000 2025,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,9881602
1886987986379678182,Wed Feb 05 03:59:29 +0000 2025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,39793094
1886922946595156160,Tue Feb 04 23:41:02 +0000 2025,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,29464901
1886855362713727145,Tue Feb 04 19:12:29 +0000 2025,24.0,0.959829807281494,0.0269032604992389,0.0027156064752489,0.007754476275295,0.0,0.0007011155830696,anger,26123215
1886624760940896321,Tue Feb 04 03:56:09 +0000 2025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,28322762
1886498271306146072,Mon Feb 03 19:33:31 +0000 2025,5.0,0.0049002012237906,0.009357625618577,0.7898954749107361,0.0018462580628693,0.0,0.1907116472721099,joy,14259453
1886497593079021789,Mon Feb 03 19:30:50 +0000 2025,5.0,0.7802240252494812,0.048795111477375,0.1034872084856033,0.0567528568208217,0.0,0.0040396000258624,anger,20600407
