,datetime,open,high,low,close,volume
17971,2024-04-02 11:31:00,160.96001,160.96001,160.96001,160.96001,3
17972,2024-04-02 11:23:00,160.94,160.94,160.94,160.94,10
17973,2024-04-02 11:22:00,160.58,160.58,160.58,160.58,1
17974,2024-04-02 11:10:00,160.52,160.52,160.52,160.52,60
17975,2024-04-02 11:03:00,161.0,161.0,161.0,161.0,2
17976,2024-04-02 10:30:00,160.7,160.7,160.7,160.7,5
17977,2024-04-02 10:28:00,160.66,160.66,160.66,160.66,20
17978,2024-04-02 10:19:00,161.5,161.5,161.5,161.5,799
17979,2024-04-02 10:15:00,161.0,161.0,161.0,161.0,200
17980,2024-04-02 10:13:00,161.02,161.02,161.02,161.02,20
17981,2024-04-02 09:58:00,161.02,161.02,161.02,161.02,90
17982,2024-04-02 09:48:00,161.53999,161.53999,161.53999,161.53999,25
17983,2024-04-02 09:45:00,161.60001,161.60001,161.60001,161.60001,100
17984,2024-04-02 09:40:00,161.88,161.88,161.88,161.88,6
17985,2024-04-02 09:35:00,161.92,161.92,161.92,161.92,3
17986,2024-04-02 09:28:00,162.22,162.22,162.22,162.22,100
17987,2024-04-02 09:09:00,162.66,162.66,162.66,162.66,3
17988,2024-04-02 08:59:00,162.64,162.64,162.64,162.64,21
17989,2024-04-02 08:56:00,163.16,163.16,162.02,162.02,155
17990,2024-04-02 08:45:00,162.75999,162.75999,162.75999,162.75999,10
17991,2024-04-02 08:37:00,163.0,163.0,163.0,163.0,30
17992,2024-04-02 08:26:00,162.5,162.5,162.5,162.5,7
17993,2024-04-02 08:22:00,162.5,162.5,162.5,162.5,10
17994,2024-04-02 08:10:00,162.32001,162.32001,162.32001,162.32001,7
17995,2024-04-02 08:07:00,162.32001,162.32001,162.32001,162.32001,4
17996,2024-04-02 08:05:00,162.32001,162.32001,162.32001,162.32001,451
17997,2024-04-03 21:59:00,155.5,155.5,155.5,155.5,25
17998,2024-04-03 21:57:00,155.38,155.38,155.38,155.38,11
17999,2024-04-03 21:54:00,155.42,155.42,155.42,155.42,32
18000,2024-04-03 21:49:00,155.08,155.08,155.08,155.08,220
18001,2024-04-03 21:47:00,155.0,155.0,155.0,155.0,10
18002,2024-04-03 20:52:00,155.39999,155.39999,155.39999,155.39999,30
18003,2024-04-03 20:51:00,155.58,155.58,155.58,155.58,200
18004,2024-04-03 20:48:00,155.5,155.5,155.5,155.5,1
18005,2024-04-03 20:32:00,155.10001,155.10001,155.10001,155.10001,10
18006,2024-04-03 20:29:00,155.3,155.3,155.3,155.3,100
18007,2024-04-03 20:09:00,155.10001,155.10001,155.10001,155.10001,6
18008,2024-04-03 19:59:00,154.60001,154.60001,154.60001,154.60001,16
18009,2024-04-03 19:53:00,154.8,154.8,154.8,154.8,25
18010,2024-04-03 19:24:00,155.2,155.2,155.2,155.2,1
18011,2024-04-03 19:11:00,155.5,155.5,155.5,155.5,50
18012,2024-04-03 19:07:00,155.48,155.48,155.48,155.48,15
18013,2024-04-03 19:05:00,155.2,155.2,155.2,155.2,2
18014,2024-04-03 18:59:00,155.0,155.0,155.0,155.0,9
18015,2024-04-03 18:34:00,155.39999,155.39999,155.39999,155.39999,750
18016,2024-04-03 18:27:00,155.0,155.0,155.0,155.0,10
18017,2024-04-03 18:16:00,154.67999,154.67999,154.67999,154.67999,1500
18018,2024-04-03 18:13:00,154.60001,154.60001,154.60001,154.60001,25
18019,2024-04-03 17:50:00,154.72,154.72,154.72,154.72,11
18020,2024-04-03 17:37:00,155.10001,155.10001,155.10001,155.10001,10
18021,2024-04-03 17:33:00,155.0,155.0,155.0,155.0,10
18022,2024-04-03 17:28:00,155.0,155.0,155.0,155.0,16
18023,2024-04-03 17:26:00,154.89999,154.89999,154.89999,154.89999,7
18024,2024-04-03 17:24:00,154.88,154.88,154.88,154.88,13
18025,2024-04-03 17:17:00,155.0,155.0,155.0,155.0,100
