,event_id,event_fin_offset,event_time,fin_time,event_emo,actual_return,expected_return,abnormal_return,actual_volume,expected_volume,abnormal_volume,actual_volume_z_intraday,expected_volume_z_intraday,abnormal_volume_z_intraday
4692,55,12,2024-10-17 16:31:00+00:00,2024-10-17 16:43:00+00:00,joy,-9.240286837815858e-05,-3.205099147894285e-05,-6.035187689921573e-05,10.54594651876855,10.818834873345354,-0.2728883545768035,-0.3706253522137165,-0.15397019212435842,-0.2166551600893581
4693,55,13,2024-10-17 16:31:00+00:00,2024-10-17 16:44:00+00:00,joy,0.0003631896832155,-3.205099147894285e-05,0.00039524067469444283,11.105212833071583,10.818834873345354,0.28637795972622904,-0.1345616555705529,-0.15397019212435842,0.019408536553805505
4694,55,14,2024-10-17 16:31:00+00:00,2024-10-17 16:45:00+00:00,joy,-0.0002493942644964,-3.205099147894285e-05,-0.00021734327301745713,10.73496086257636,10.818834873345354,-0.08387401076899437,-0.3136254388636751,-0.15397019212435842,-0.1596552467393167
4695,55,15,2024-10-17 16:31:00+00:00,2024-10-17 16:46:00+00:00,joy,0.0002958074997393,-3.205099147894285e-05,0.00032785849121824283,10.731842844242117,10.818834873345354,-0.08699202910323756,-0.3059504356333821,-0.15397019212435842,-0.15198024350902367
4696,55,16,2024-10-17 16:31:00+00:00,2024-10-17 16:47:00+00:00,joy,0.0001719832079471,-3.205099147894285e-05,0.00020403419942604286,11.14223852419794,10.818834873345354,0.32340365085258505,-0.1295151423737464,-0.15397019212435842,0.024455049750612023
4697,55,17,2024-10-17 16:31:00+00:00,2024-10-17 16:48:00+00:00,joy,0.0001464808879179,-3.205099147894285e-05,0.00017853187939684286,10.559322198212094,10.818834873345354,-0.2595126751332604,-0.3553445656360464,-0.15397019212435842,-0.20137437351168797
4698,55,18,2024-10-17 16:31:00+00:00,2024-10-17 16:49:00+00:00,joy,0.0,-3.205099147894285e-05,3.205099147894285e-05,10.584055950889214,10.818834873345354,-0.2347789224561403,-0.3374769959001092,-0.15397019212435842,-0.1835068037757508
4699,55,19,2024-10-17 16:31:00+00:00,2024-10-17 16:50:00+00:00,joy,3.866373580875337e-05,-3.205099147894285e-05,7.071472728769623e-05,10.806632252740268,10.818834873345354,-0.012202620605085812,-0.2752639230845414,-0.15397019212435842,-0.12129373096018298
4700,55,20,2024-10-17 16:31:00+00:00,2024-10-17 16:51:00+00:00,joy,0.0001068860788722,-3.205099147894285e-05,0.00013893707035114285,10.552578346899152,10.818834873345354,-0.26625652644620246,-0.3695110728261364,-0.15397019212435842,-0.21554088070177796
4701,55,21,2024-10-17 16:31:00+00:00,2024-10-17 16:52:00+00:00,joy,0.000422883938304,-3.205099147894285e-05,0.00045493492978294285,11.291405594772115,10.818834873345354,0.47257072142676115,-0.0546900220857429,-0.15397019212435842,0.09928017003861553
4702,55,22,2024-10-17 16:31:00+00:00,2024-10-17 16:53:00+00:00,joy,2.2276023112529494e-05,-3.205099147894285e-05,5.432701459147234e-05,10.730794053532655,10.818834873345354,-0.08804081981269896,-0.2878653145905425,-0.15397019212435842,-0.13389512246618407
4703,55,23,2024-10-17 16:31:00+00:00,2024-10-17 16:54:00+00:00,joy,0.0003186291971752,-3.205099147894285e-05,0.00035068018865414284,10.972447867955744,10.818834873345354,0.15361299461038946,-0.1882557422387165,-0.15397019212435842,-0.03428555011435808
4704,55,24,2024-10-17 16:31:00+00:00,2024-10-17 16:55:00+00:00,joy,-5.090113183402323e-05,-3.205099147894285e-05,-1.885014035508038e-05,11.119823615845462,10.818834873345354,0.3009887425001079,-0.1491349262484891,-0.15397019212435842,0.004835265875869327
4705,55,25,2024-10-17 16:31:00+00:00,2024-10-17 16:56:00+00:00,joy,-0.0004718677366849,-3.205099147894285e-05,-0.00043981674520595716,10.908978929868583,10.818834873345354,0.09014405652322921,-0.215479889437317,-0.15397019212435842,-0.06150969731295858
4706,55,26,2024-10-17 16:31:00+00:00,2024-10-17 16:57:00+00:00,joy,-0.0001596126010033,-3.205099147894285e-05,-0.00012756160952435714,11.107255335846691,10.818834873345354,0.2884204625013371,-0.1309335596565322,-0.15397019212435842,0.023036632467826224
4707,55,27,2024-10-17 16:31:00+00:00,2024-10-17 16:58:00+00:00,joy,-0.0006364299724485,-3.205099147894285e-05,-0.0006043789809695571,11.52279658476549,10.818834873345354,0.7039617114201366,0.0523213764827009,-0.15397019212435842,0.20629156860705933
4708,55,28,2024-10-17 16:31:00+00:00,2024-10-17 16:59:00+00:00,joy,0.0,-3.205099147894285e-05,3.205099147894285e-05,11.2313182365658,10.818834873345354,0.41248336322044565,-0.0644228626164647,-0.15397019212435842,0.08954732950789372
4709,55,29,2024-10-17 16:31:00+00:00,2024-10-17 17:00:00+00:00,joy,4.5505221731998565e-05,-3.205099147894285e-05,7.755621321094142e-05,10.94457665496057,10.818834873345354,0.12574178161521665,-0.2578449432532402,-0.15397019212435842,-0.10387475112888178
4710,55,30,2024-10-17 16:31:00+00:00,2024-10-17 17:01:00+00:00,joy,-0.0006372616174511,-3.205099147894285e-05,-0.0006052106259721572,10.854179711127616,10.818834873345354,0.03534483778226161,-0.2755631906803934,-0.15397019212435842,-0.121592998556035
4711,55,31,2024-10-17 16:31:00+00:00,2024-10-17 17:02:00+00:00,joy,0.0015014676251614,-3.205099147894285e-05,0.0015335186166403427,11.068885834882288,10.818834873345354,0.2500509615369335,-0.1793911355807839,-0.15397019212435842,-0.025420943456425482
4712,55,32,2024-10-17 16:31:00+00:00,2024-10-17 17:03:00+00:00,joy,0.0009997274303523,-3.205099147894285e-05,0.0010317784218312428,12.221335572196086,10.818834873345354,1.4025006988507318,0.3362138248085249,-0.15397019212435842,0.4901840169328833
4713,55,33,2024-10-17 16:31:00+00:00,2024-10-17 17:04:00+00:00,joy,-4.58746953216862e-05,-3.205099147894285e-05,-1.3823703842743352e-05,10.99122424909553,10.818834873345354,0.17238937575017665,-0.1514646129981084,-0.15397019212435842,0.0025055791262500182
4714,55,34,2024-10-17 16:31:00+00:00,2024-10-17 17:05:00+00:00,joy,-0.0001362738816408,-3.205099147894285e-05,-0.00010422289016185715,10.688415966213457,10.818834873345354,-0.1304189071318973,-0.31537505130566,-0.15397019212435842,-0.1614048591813016
4715,55,35,2024-10-17 16:31:00+00:00,2024-10-17 17:06:00+00:00,joy,0.0004092200373264,-3.205099147894285e-05,0.00044127102880534285,11.399409562139118,10.818834873345354,0.5805746887937637,-0.0229320890069193,-0.15397019212435842,0.13103810311743913
4716,55,36,2024-10-17 16:31:00+00:00,2024-10-17 17:07:00+00:00,joy,-7.492788194876324e-05,-3.205099147894285e-05,-4.287689046982039e-05,10.94204901307005,10.818834873345354,0.12321413972469664,-0.2047249635598299,-0.15397019212435842,-0.05075477143547147
4717,55,37,2024-10-17 16:31:00+00:00,2024-10-17 17:08:00+00:00,joy,-0.0013337470607398,-3.205099147894285e-05,-0.0013016960692608572,10.993681170094517,10.818834873345354,0.17484629674916263,-0.1611662774202494,-0.15397019212435842,-0.007196085295890969
4718,55,38,2024-10-17 16:31:00+00:00,2024-10-17 17:09:00+00:00,joy,4.547211423384386e-05,-3.205099147894285e-05,7.752310571278672e-05,10.661016992025342,10.818834873345354,-0.15781788132001218,-0.2957175087530579,-0.15397019212435842,-0.1417473166286995
4719,55,39,2024-10-17 16:31:00+00:00,2024-10-17 17:10:00+00:00,joy,0.0007499915125248,-3.205099147894285e-05,0.0007820425040037429,10.97695295878228,10.818834873345354,0.15811808543692507,-0.2002561903625922,-0.15397019212435842,-0.04628599823823379
4720,55,40,2024-10-17 16:31:00+00:00,2024-10-17 17:11:00+00:00,joy,-0.0001363202619459,-3.205099147894285e-05,-0.00010426927046695714,10.357584082056029,10.818834873345354,-0.46125079128932533,-0.4375571672599952,-0.15397019212435842,-0.2835869751356368
4721,55,41,2024-10-17 16:31:00+00:00,2024-10-17 17:12:00+00:00,joy,0.0003180517088012,-3.205099147894285e-05,0.0003501027002801428,10.017753298664472,10.818834873345354,-0.8010815746808824,-0.5676016273670106,-0.15397019212435842,-0.41363143524265217
4722,55,42,2024-10-17 16:31:00+00:00,2024-10-17 17:13:00+00:00,joy,0.0006811989364233,-3.205099147894285e-05,0.0007132499279022428,11.25227473156948,10.818834873345354,0.43343985822412634,-0.0454767104634398,-0.15397019212435842,0.10849348166091863
4723,55,43,2024-10-17 16:31:00+00:00,2024-10-17 17:14:00+00:00,joy,0.0002496567233041,-3.205099147894285e-05,0.00028170771478304283,11.380901507023502,10.818834873345354,0.5620666336781479,0.0235361992509352,-0.15397019212435842,0.17750639137529362
4724,55,44,2024-10-17 16:31:00+00:00,2024-10-17 17:15:00+00:00,joy,9.076881189857892e-05,-3.205099147894285e-05,0.00012281980337752177,11.239396102118166,10.818834873345354,0.42056122877281155,-0.0772191536765646,-0.15397019212435842,0.07675103844779382
4725,55,45,2024-10-17 16:31:00+00:00,2024-10-17 17:16:00+00:00,joy,0.0006805035989046,-3.205099147894285e-05,0.0007125545903835428,11.885998226806686,10.818834873345354,1.067163353461332,0.196803742785266,-0.15397019212435842,0.3507739349096244
4726,55,46,2024-10-17 16:31:00+00:00,2024-10-17 17:17:00+00:00,joy,0.0003174099375958,-3.205099147894285e-05,0.0003494609290747428,12.060306715237308,10.818834873345354,1.2414718418919541,0.2928535771860422,-0.15397019212435842,0.44682376931040063
4727,55,47,2024-10-17 16:31:00+00:00,2024-10-17 17:18:00+00:00,joy,-0.0002267111030136,-3.205099147894285e-05,-0.00019466011153465714,11.441128666150544,10.818834873345354,0.6222937928051895,0.0342538692196454,-0.15397019212435842,0.18822406134400382
4728,55,48,2024-10-17 16:31:00+00:00,2024-10-17 17:19:00+00:00,joy,-1.8139108826212456e-05,-3.205099147894285e-05,1.3911882652730395e-05,11.006921531483451,10.818834873345354,0.1880866581380971,-0.1407995190483044,-0.15397019212435842,0.013170673076054018
4729,55,49,2024-10-17 16:31:00+00:00,2024-10-17 17:20:00+00:00,joy,0.0003813055157993,-3.205099147894285e-05,0.0004133565072782428,11.32949529389048,10.818834873345354,0.5106604205451255,-0.0362589628661533,-0.15397019212435842,0.11771122925820512
4730,55,50,2024-10-17 16:31:00+00:00,2024-10-17 17:21:00+00:00,joy,-0.0001273879288286,-3.205099147894285e-05,-9.533693734965713e-05,10.454033764497051,10.818834873345354,-0.36480110884830275,-0.3899504153154328,-0.15397019212435842,-0.23598022319107437
4731,55,51,2024-10-17 16:31:00+00:00,2024-10-17 17:22:00+00:00,joy,0.0002878464234558,-3.205099147894285e-05,0.00031989741493474285,10.785352457395266,10.818834873345354,-0.03348241595008794,-0.2435465561316732,-0.15397019212435842,-0.08957636400731478
4732,55,52,2024-10-17 16:31:00+00:00,2024-10-17 17:23:00+00:00,joy,-7.025408184768643e-05,-3.205099147894285e-05,-3.820309036874358e-05,10.55043371419536,10.818834873345354,-0.2684011591499935,-0.324409460655039,-0.15397019212435842,-0.1704392685306806
4733,55,53,2024-10-17 16:31:00+00:00,2024-10-17 17:24:00+00:00,joy,0.0007467069123729,-3.205099147894285e-05,0.0007787579038518428,11.54368742662027,10.818834873345354,0.7248525532749159,0.097681203722935,-0.15397019212435842,0.2516513958472934
4734,55,54,2024-10-17 16:31:00+00:00,2024-10-17 17:25:00+00:00,joy,-0.0001123328823081,-3.205099147894285e-05,-8.028189082915716e-05,10.731493369542711,10.818834873345354,-0.0873415038026426,-0.2699060866557152,-0.15397019212435842,-0.11593589453135678
4735,55,55,2024-10-17 16:31:00+00:00,2024-10-17 17:26:00+00:00,joy,0.0009508071257129,-3.205099147894285e-05,0.000982858117191843,11.66646167033243,10.818834873345354,0.8476267969870754,0.1214230260025613,-0.15397019212435842,0.27539321812691975
4736,55,56,2024-10-17 16:31:00+00:00,2024-10-17 17:27:00+00:00,joy,-0.0004073780751145,-3.205099147894285e-05,-0.00037532708363555715,11.4685659708698,10.818834873345354,0.6497310975244464,0.0648758510253447,-0.15397019212435842,0.21884604314970313
4737,55,57,2024-10-17 16:31:00+00:00,2024-10-17 17:28:00+00:00,joy,-1.810954463597285e-05,-3.205099147894285e-05,1.3941446842970002e-05,11.040791568315225,10.818834873345354,0.22195669496987058,-0.1271560203770115,-0.15397019212435842,0.026814171747346904
4738,55,58,2024-10-17 16:31:00+00:00,2024-10-17 17:29:00+00:00,joy,0.0008779353697545,-3.205099147894285e-05,0.0009099863612334428,12.377724988136244,10.818834873345354,1.5588901147908896,0.4372618458296975,-0.15397019212435842,0.5912320379540559
4739,55,59,2024-10-17 16:31:00+00:00,2024-10-17 17:30:00+00:00,joy,0.0009404361060971,-3.205099147894285e-05,0.0009724870975760428,12.041327710908552,10.818834873345354,1.2224928375631983,0.2257404569550995,-0.15397019212435842,0.37971064907945795
4740,55,60,2024-10-17 16:31:00+00:00,2024-10-17 17:31:00+00:00,joy,0.0008221567168474,-3.205099147894285e-05,0.0008542077083263428,12.086748422854962,10.818834873345354,1.2679135495096077,0.2868209584352033,-0.15397019212435842,0.4407911505595617
4741,55,61,2024-10-17 16:31:00+00:00,2024-10-17 17:32:00+00:00,joy,0.0016017148537396,-3.205099147894285e-05,0.0016337658452185429,12.74656677425801,10.818834873345354,1.9277319009126561,0.5657355978211223,-0.15397019212435842,0.7197057899454806
4742,55,62,2024-10-17 16:31:00+00:00,2024-10-17 17:33:00+00:00,joy,-0.00085693672933,-3.205099147894285e-05,-0.0008248857378510572,12.025162092801615,10.818834873345354,1.206327219456261,0.2809103638622521,-0.15397019212435842,0.4348805559866105
4743,55,63,2024-10-17 16:31:00+00:00,2024-10-17 17:34:00+00:00,joy,-0.0003989515389984,-3.205099147894285e-05,-0.00036690054751945715,11.667070430495446,10.818834873345354,0.8482355571500921,0.1432906878346015,-0.15397019212435842,0.2972608799589599
4744,55,64,2024-10-17 16:31:00+00:00,2024-10-17 17:35:00+00:00,joy,-0.0010685657983694,-3.205099147894285e-05,-0.0010365148068904571,11.922707906633994,10.818834873345354,1.1038730332886395,0.2274583097286206,-0.15397019212435842,0.38142850185297905
