,event_id,event_fin_offset,event_time,fin_time,event_emo,actual_return,expected_return,abnormal_return,actual_volume,expected_volume,abnormal_volume
107,0,107,2023-05-02 18:02:00+00:00,2023-05-02 19:49:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
108,0,108,2023-05-02 18:02:00+00:00,2023-05-02 19:50:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
109,0,109,2023-05-02 18:02:00+00:00,2023-05-02 19:51:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
110,0,110,2023-05-02 18:02:00+00:00,2023-05-02 19:52:00+00:00,anger,0.0020671129802515,-3.210129821426266e-05,0.002099214278465763,0.0,0.0,0.0
111,0,111,2023-05-02 18:02:00+00:00,2023-05-02 19:53:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
112,0,112,2023-05-02 18:02:00+00:00,2023-05-02 19:54:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
113,0,113,2023-05-02 18:02:00+00:00,2023-05-02 19:55:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
114,0,114,2023-05-02 18:02:00+00:00,2023-05-02 19:56:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
115,0,115,2023-05-02 18:02:00+00:00,2023-05-02 19:57:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
116,0,116,2023-05-02 18:02:00+00:00,2023-05-02 19:58:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
117,0,117,2023-05-02 18:02:00+00:00,2023-05-02 19:59:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
118,0,118,2023-05-02 18:02:00+00:00,2023-05-02 20:00:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
119,0,119,2023-05-02 18:02:00+00:00,2023-05-02 20:01:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
120,0,120,2023-05-02 18:02:00+00:00,2023-05-02 20:02:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
121,0,121,2023-05-02 18:02:00+00:00,2023-05-02 20:03:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
122,0,122,2023-05-02 18:02:00+00:00,2023-05-02 20:04:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
123,0,123,2023-05-02 18:02:00+00:00,2023-05-02 20:05:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
124,0,124,2023-05-02 18:02:00+00:00,2023-05-02 20:06:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
125,0,125,2023-05-02 18:02:00+00:00,2023-05-02 20:07:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
126,0,126,2023-05-02 18:02:00+00:00,2023-05-02 20:08:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
127,0,127,2023-05-02 18:02:00+00:00,2023-05-02 20:09:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
128,0,128,2023-05-02 18:02:00+00:00,2023-05-02 20:10:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
129,0,129,2023-05-02 18:02:00+00:00,2023-05-02 20:11:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
130,0,130,2023-05-02 18:02:00+00:00,2023-05-02 20:12:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
131,0,131,2023-05-02 18:02:00+00:00,2023-05-02 20:13:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
132,0,132,2023-05-02 18:02:00+00:00,2023-05-02 20:14:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
133,0,133,2023-05-02 18:02:00+00:00,2023-05-02 20:15:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
134,0,134,2023-05-02 18:02:00+00:00,2023-05-02 20:16:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
135,0,135,2023-05-02 18:02:00+00:00,2023-05-02 20:17:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
136,0,136,2023-05-02 18:02:00+00:00,2023-05-02 20:18:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
137,0,137,2023-05-02 18:02:00+00:00,2023-05-02 20:19:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
138,0,138,2023-05-02 18:02:00+00:00,2023-05-02 20:20:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
139,0,139,2023-05-02 18:02:00+00:00,2023-05-02 20:21:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
140,0,140,2023-05-02 18:02:00+00:00,2023-05-02 20:22:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
141,0,141,2023-05-02 18:02:00+00:00,2023-05-02 20:23:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
142,0,142,2023-05-02 18:02:00+00:00,2023-05-02 20:24:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
143,0,143,2023-05-02 18:02:00+00:00,2023-05-02 20:25:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
144,0,144,2023-05-02 18:02:00+00:00,2023-05-02 20:26:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
145,0,145,2023-05-02 18:02:00+00:00,2023-05-02 20:27:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
146,0,146,2023-05-02 18:02:00+00:00,2023-05-02 20:28:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
147,0,147,2023-05-02 18:02:00+00:00,2023-05-02 20:29:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
148,0,148,2023-05-02 18:02:00+00:00,2023-05-02 20:30:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
149,0,149,2023-05-02 18:02:00+00:00,2023-05-02 20:31:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
150,0,150,2023-05-02 18:02:00+00:00,2023-05-02 20:32:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
151,0,151,2023-05-02 18:02:00+00:00,2023-05-02 20:33:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
152,0,152,2023-05-02 18:02:00+00:00,2023-05-02 20:34:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
153,0,153,2023-05-02 18:02:00+00:00,2023-05-02 20:35:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
154,0,154,2023-05-02 18:02:00+00:00,2023-05-02 20:36:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
155,0,155,2023-05-02 18:02:00+00:00,2023-05-02 20:37:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
156,0,156,2023-05-02 18:02:00+00:00,2023-05-02 20:38:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
157,0,157,2023-05-02 18:02:00+00:00,2023-05-02 20:39:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
158,0,158,2023-05-02 18:02:00+00:00,2023-05-02 20:40:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
159,0,159,2023-05-02 18:02:00+00:00,2023-05-02 20:41:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
160,0,160,2023-05-02 18:02:00+00:00,2023-05-02 20:42:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
161,0,161,2023-05-02 18:02:00+00:00,2023-05-02 20:43:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
162,0,162,2023-05-02 18:02:00+00:00,2023-05-02 20:44:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
163,0,163,2023-05-02 18:02:00+00:00,2023-05-02 20:45:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
164,0,164,2023-05-02 18:02:00+00:00,2023-05-02 20:46:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
165,0,165,2023-05-02 18:02:00+00:00,2023-05-02 20:47:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
166,0,166,2023-05-02 18:02:00+00:00,2023-05-02 20:48:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
